specobjid,plateid,mjd,fiberid,z,ra,dec,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw,h_alpha_flux_err,h_beta_flux_err,oiii_5007_flux_err,nii_6584_flux_err,oi_6300_flux_err,sii_6717_flux_err,sii_6731_flux_err
308554056052271104,274,51913,209,0.03948097,159.6599,-1.255304,384.5827,116.049,126.0432,87.33632,14.11454,81.63571,58.50249,-42.19102,-9.381129,3.287397,2.133284,2.418242,1.583458,1.26132,1.803124,1.478814
308555430441805824,274,51913,214,0.08751033,159.6298,-0.9205097,209.5245,35.75175,17.13272,101.1173,8.554959,41.69159,35.65967,-16.9976,-8.218009,2.468893,1.702338,1.749153,1.925621,1.400397,2.137882,2.592585
308557079709247488,274,51913,220,0.09612526,159.6304,-0.9944742,250.4492,64.3549,21.01842,81.40657,7.722591,55.10848,38.79497,-29.51496,-9.468315,2.399627,1.747668,1.552426,1.480216,1.100032,1.798826,1.417153
308557354587154432,274,51913,221,0.1236402,159.8033,-0.5350308,716.1961,145.5804,36.95411,268.6407,15.84553,108.0559,82.17245,-55.38765,-20.82953,5.442039,2.509768,1.741059,2.856125,1.206238,1.88276,1.763365
308558179220875264,274,51913,224,0.1339178,159.7184,-0.513531,142.5546,36.6601,105.6736,93.37038,16.7486,44.62819,34.95455,-10.98472,-7.20926,2.721323,2.027123,2.620636,2.225152,1.530347,2.663795,2.920672
308558728976689152,274,51913,226,0.01876407,159.7991,-0.4094911,137.7231,46.43078,141.8971,136.6915,26.41424,58.32464,38.40429,-1.794654,-1.832167,4.305339,2.983946,4.358968,4.613684,3.8124,4.187473,4.109816
308559553610409984,274,51913,229,0.02335118,159.7978,-0.5571904,573.8527,160.7091,538.1727,36.2122,13.93854,71.79288,55.28625,-128.7229,-8.529343,3.708106,2.136243,4.147452,0.8652658,0.8057675,1.422284,1.259873
308559828488316928,274,51913,230,0.07704032,159.8154,-0.6547163,1288.914,265.1616,1184.588,740.0583,125.9233,311.9319,248.0768,-31.37413,-18.27583,8.411645,4.28235,8.827978,5.77529,3.474021,4.654542,4.613233
308560927999944704,274,51913,234,0.2189591,159.7436,-0.4107191,195.4863,39.26342,17.86546,112.7948,9.347008,39.63126,30.23222,-19.40319,-11.16908,4.632101,2.185778,1.733297,3.74173,1.783285,2.527513,2.439001
308562302389479424,274,51913,239,0.06400023,159.6316,-0.0649083,281.5497,71.10148,34.68307,83.0599,8.499857,61.58701,43.41236,-41.07786,-12.04245,2.638805,1.664927,1.539727,1.453551,0.9180019,1.368892,1.216353
308562577267386368,274,51913,240,0.01888033,159.826,-0.2291075,131.534,30.66518,9.104657,44.52591,6.210988,37.03477,24.18907,-10.65116,-3.717886,1.779727,1.485353,1.387853,1.302153,1.103656,1.3988,1.243481
308563676779014144,274,51913,244,0.08277651,159.3536,-0.7043974,284.6995,68.79787,307.2122,167.4951,23.51161,64.15533,58.56503,-13.79529,-8.364194,3.380182,2.447958,3.769421,2.537394,1.832567,2.561643,2.489102
308564776290641920,274,51913,248,0.09270848,159.4431,-0.7749595,315.8736,79.89584,26.02696,112.6513,11.26703,59.10804,43.53508,-37.47037,-13.26527,2.700043,1.825005,1.586423,1.605072,1.17498,2.353849,1.527137
308567250191804416,274,51913,257,0.09658697,159.4075,-0.7711064,135.6057,16.49984,10.9706,71.72717,8.875806,24.45536,18.87996,-14.29052,-7.433264,2.146085,1.657811,1.664768,1.772428,1.416395,1.970587,1.563241
308571098482501632,274,51913,271,0.2227749,159.4948,-0.0960646,394.8306,87.50334,84.69439,343.4432,34.45707,105.7065,81.59463,-35.3806,-28.63644,4.67003,1.935026,1.995375,3.57405,1.975212,2.589746,2.574738
308571648238315520,274,51913,273,0.1237914,159.602,-0.1900692,208.5446,41.79396,12.57261,90.76766,7.787302,32.10117,23.24152,-26.63174,-11.19105,2.845036,1.939072,1.601889,2.437775,1.184062,1.441373,1.455563
308573572383664128,274,51913,280,0.1316363,159.4228,-0.02234853,541.5668,125.7197,71.51575,156.6582,12.93507,92.81918,70.46462,-66.49259,-18.63749,4.113112,2.182548,2.051274,1.950162,1.100457,3.888873,2.193084
308573847261571072,274,51913,281,0.08837735,159.1071,-0.8177625,294.9728,75.98149,30.65468,109.0339,6.689439,52.94896,35.50238,-41.3559,-15.37202,2.659933,1.90831,1.671688,1.586566,0.9711003,1.561208,1.441026
308574946773198848,274,51913,285,0.1136446,158.9237,-0.7535189,313.4481,59.36996,34.22192,110.1556,8.936119,53.56975,38.61222,-26.25542,-8.99822,4.565192,2.488177,4.77565,2.960849,1.773559,2.704053,2.121476
308575771406919680,274,51913,288,0.1291493,158.9701,-1.172934,356.0953,89.2433,79.63996,90.13673,11.0313,64.15951,41.74539,-54.86628,-13.63357,4.35152,2.204912,2.444553,1.864206,1.09281,1.728601,3.663194
308576046284826624,274,51913,289,0.1141523,159.0636,-1.004867,677.8744,182.7345,245.6739,142.7977,23.72798,116.913,82.29041,-94.26082,-22.50741,5.318053,2.798454,8.575709,2.178896,1.226615,2.347033,1.686002
308576870918547456,274,51913,292,0.1428779,158.9315,-1.220739,176.2193,26.64101,11.86022,116.255,7.578009,29.98795,26.54908,-16.7647,-10.48066,2.562371,1.966842,2.068909,2.904475,1.440579,1.801438,1.913359
308578520185989120,274,51913,298,0.08264595,159.274,-0.7087155,136.4331,25.34401,45.56194,229.1111,22.05947,59.98551,44.05264,-11.73388,-16.69588,2.798661,2.239025,2.558507,2.999248,2.000308,2.88611,2.83309
308578795063896064,274,51913,299,0.1139297,159.1848,-1.180799,1919.134,416.6789,600.3009,873.306,59.60409,257.0576,197.5318,-56.31074,-25.30649,12.23344,4.815458,8.322829,6.60461,2.985754,4.441633,3.867508
308581543842965504,274,51913,309,0.08239438,159.2419,-0.6447772,315.873,60.42138,11.999,155.1218,7.235063,41.79856,36.30606,-19.44641,-9.630547,3.124143,2.087081,1.817774,2.276958,1.402815,2.047673,2.268207
308584017744128000,274,51913,318,0.06510382,158.5378,-0.4298051,650.3469,134.0119,29.9411,265.6059,15.1409,96.57569,70.03079,-30.14122,-12.31399,6.361386,2.548768,2.1394,3.161953,1.646114,2.218937,2.092538
308585117255755776,274,51913,322,0.07011887,158.9828,1.156571,122.2665,37.18055,34.9392,25.6284,5.260779,28.95292,20.60806,-21.31973,-4.355341,1.659054,1.53449,1.527455,1.07522,0.890357,1.139194,1.092811
308585667011569664,274,51913,324,0.1166136,159.0512,1.103463,178.1026,34.68519,17.46461,71.88325,8.484179,27.99992,20.25151,-17.54994,-7.067246,2.958659,1.716152,1.836944,2.247581,1.416193,1.688307,1.760036
308588965546452992,274,51913,336,0.06089189,159.1095,1.177894,191.0509,39.54474,15.06595,77.15327,7.931398,47.85304,34.28198,-16.09553,-6.537997,2.189314,1.493113,1.471715,1.635039,1.077299,1.424607,1.32988
308590889691801600,274,51913,343,0.05915563,159.3291,0.6016725,173.4396,55.36569,60.14235,32.71637,8.26695,38.78509,26.79001,-32.43796,-6.008293,2.461778,1.604012,1.716131,1.12036,0.8935085,1.133712,1.050468
308596112372033536,274,51913,362,0.122019,159.3992,0.9914138,479.2831,109.5953,34.60536,158.1084,13.25443,87.90649,65.40691,-52.18838,-17.41771,4.41613,2.018004,1.661496,2.075916,1.112162,1.816685,1.610548
308596387249940480,274,51913,363,0.1176101,159.2301,1.092614,365.1214,63.64767,25.909,173.1463,10.82892,61.38382,51.50702,-24.69072,-12.09909,4.530064,2.122732,2.106921,3.071933,1.616904,2.071156,2.764997
308597761639475200,274,51913,368,0.114905,159.3375,1.115548,336.8414,88.21242,33.09689,152.9753,13.73927,69.37558,49.6446,-19.01272,-8.948418,4.718992,2.278841,2.405891,3.357518,1.645645,2.306204,2.060935
308599960662730752,274,51913,376,0.1219839,159.3107,1.109974,422.3243,111.8889,198.1326,71.58438,13.91615,68.69227,53.51129,-98.3049,-15.09916,3.861324,2.115517,2.7419,1.459647,0.9950711,1.577166,1.413038
308601060174358528,274,51913,380,0.03511519,159.1556,1.078355,686.4437,157.7172,103.3953,172.542,14.37349,102.1342,74.09666,-32.9908,-12.61146,14.51933,2.710109,2.295231,2.18391,1.379823,2.18841,1.769327
308602984319707136,274,51913,387,0.11535,159.6277,0.8115432,185.3445,48.17416,33.97033,50.56874,6.745656,40.45877,26.55732,-27.48476,-8.227153,3.512819,1.569496,1.635999,2.771536,1.004187,1.458332,1.262065
308604633587148800,274,51913,393,0.08200337,159.7426,0.2499088,1172.016,223.1366,38.58819,468.9832,21.1839,158.9749,124.9195,-48.8041,-19.46712,7.425878,3.114202,2.309578,3.879507,2.035198,2.929168,3.257827
308607107488311296,274,51913,402,0.0590397,159.5511,1.040947,522.9574,118.672,91.83997,139.2502,19.05828,111.5675,77.49961,-33.95866,-9.235363,4.307512,2.165792,2.208764,2.084989,1.38016,2.055765,1.797007
308609031633659904,274,51913,409,0.1053794,159.7538,0.9267313,392.2571,85.93197,19.399,154.1763,10.13363,59.00924,45.32398,-37.37323,-13.81076,3.416781,1.861402,1.591736,3.162341,1.172213,1.645732,1.998622
308610131145287680,274,51913,413,0.1215615,159.8039,1.226904,203.8528,46.49911,15.33942,68.18263,6.068135,27.23875,19.23009,-24.95291,-8.427685,2.774166,1.643113,1.526923,1.682954,1.082103,1.65485,1.327699
308611505534822400,274,51913,418,0.05924856,159.4991,0.9176027,273.178,56.34494,38.17249,193.6699,15.18513,75.27735,50.41123,-24.40387,-16.61903,3.049134,1.857355,1.960845,2.507773,1.567258,1.82675,1.711275
308611780412729344,274,51913,419,0.05914621,159.6041,1.113883,261.8888,40.46021,13.50257,110.2647,11.37709,53.06108,35.97949,-18.58799,-7.630463,3.166598,1.744336,1.723314,2.148339,1.386519,1.736917,1.66284
308613704558077952,274,51913,426,0.08014129,159.9468,0.7172761,427.3743,119.1952,160.9031,79.84946,16.04803,82.21606,56.6345,-45.73505,-8.632616,3.364452,2.080587,2.499665,1.443935,1.118658,1.878977,1.531223
308614529191798784,274,51913,429,0.1078745,159.807,0.7026091,271.5772,61.88913,13.64806,90.46423,10.46038,45.56025,31.15888,-25.22658,-7.761145,3.652645,2.208637,2.063299,2.304468,1.934729,2.282056,1.750276
308614804069705728,274,51913,430,0.09762017,159.9103,0.5129576,60.59671,19.13444,35.42505,77.49826,15.16721,53.7832,41.93333,-3.855235,-4.365736,2.526013,2.248554,2.673314,2.639589,2.510593,3.387034,2.72281
308619476994123776,274,51913,447,0.1293679,160.0288,1.25183,133.351,37.08797,14.43809,48.89697,7.298054,32.93238,27.09768,-12.31464,-4.563971,2.058991,1.585807,1.621414,1.900374,1.137614,1.92265,4.075743
308620576505751552,274,51913,451,0.1070257,159.8711,0.9404928,157.2209,31.60677,13.02682,72.96624,8.392467,32.28736,26.55041,-21.24341,-10.16051,2.138616,1.526275,1.595943,2.143914,1.263096,1.748072,1.393587
308621676017379328,274,51913,455,0.05077503,159.9411,0.9460373,821.5494,201.9823,111.9955,236.6504,26.83912,174.694,122.7053,-58.53908,-17.20479,5.66587,2.652139,2.310712,2.485278,1.392638,2.272173,1.965163
308623600162727936,274,51913,462,0.08390751,160.0071,0.5266176,138.8384,27.166,15.40798,76.72961,10.09516,28.97761,27.23532,-14.37188,-8.030438,2.079148,1.654261,1.701823,1.71432,1.804695,2.59559,1.824908
308625249430169600,274,51913,468,0.1193536,159.9812,0.667629,72.20171,16.55545,14.59813,63.02442,9.285554,22.00879,13.1531,-6.864703,-5.26818,3.844264,2.136351,2.270892,3.145351,1.727011,2.124471,2.14181
308626074063890432,274,51913,471,0.05120463,160.003,0.6917287,454.9724,111.8353,42.95646,159.5952,12.03764,70.03342,50.81787,-35.20877,-12.52473,3.726794,2.089729,1.768252,2.202186,1.246673,1.62315,1.487164
308628822842959872,274,51913,481,0.09476225,160.2923,0.6684582,522.5592,134.1268,44.02643,201.2973,14.01092,78.66747,60.92708,-34.61319,-13.29359,4.466878,2.610358,2.235264,2.541945,1.685395,2.219241,3.146768
308630746988308480,274,51913,488,0.05986328,160.2128,0.8047889,317.6164,76.06808,18.031,129.6124,10.89656,52.49239,40.40384,-14.7978,-6.243966,3.712046,2.426447,2.278331,2.919893,1.852968,2.221293,2.159981
308631296744122368,274,51913,490,0.06061528,160.3105,0.2385267,117.1972,35.02405,21.86466,34.30172,4.926713,27.76425,19.6308,-16.65513,-5.224448,1.90646,1.548947,1.527835,1.369495,0.966278,1.207044,1.119253
308632946011564032,274,51913,496,0.05971108,160.3193,0.4259116,152.5962,45.45908,60.61545,27.93782,4.556327,33.17104,24.64841,-24.71379,-4.940726,2.065641,1.490915,1.739125,1.307572,0.8907849,1.149231,1.078877
308633220889470976,274,51913,497,0.08955907,160.2627,0.6415293,368.2612,106.8438,104.6478,116.4189,11.86926,79.06876,52.36202,-24.07528,-7.580333,3.309464,2.241931,2.299328,1.879301,2.332883,3.495031,1.915562
308636794302261248,274,51913,510,0.1453534,160.498,0.6941655,191.1418,39.3047,13.5029,86.16376,7.739829,31.23936,26.7782,-23.94753,-10.22722,2.785368,2.146331,2.142898,2.071841,1.35077,1.93527,2.07864
308637344058075136,274,51913,512,0.1242537,160.5773,0.1388461,113.897,21.65608,35.31435,63.83419,9.729853,27.98948,28.23884,-8.62075,-4.902528,3.74899,2.535075,2.546058,3.010193,1.785512,2.119252,2.367721
308638993325516800,274,51913,518,0.1280078,160.4615,0.2601763,207.0343,40.64352,13.07226,74.32578,6.823065,36.88049,24.53617,-22.65987,-7.944594,3.26602,1.803323,1.80726,1.954502,1.206264,1.990894,1.702892
308639268203423744,274,51913,519,0.06570902,160.4669,0.4012219,345.3893,90.69219,112.8235,63.83207,14.98652,75.59293,50.61878,-44.57819,-8.165516,3.038146,2.062335,2.335836,1.500054,1.123853,1.569287,1.406048
308639817959237632,274,51913,521,0.09344357,160.0588,1.057217,222.9627,49.75385,63.31488,51.37646,9.155939,49.56749,37.6072,-35.11504,-8.232379,2.412212,1.827796,2.097522,1.441482,1.484079,2.866592,2.256436
308640092837144576,274,51913,522,0.1329101,160.1026,1.031845,230.7345,49.55914,27.82588,71.66022,6.400134,34.39291,31.52377,-28.39371,-8.659812,3.268824,2.007264,2.071883,1.849317,1.216547,3.30797,2.697845
308640367715051520,274,51913,523,0.08348634,160.1266,1.126834,260.6417,69.67264,32.87699,77.25902,9.344234,72.6422,36.48467,-27.24357,-8.199924,2.709491,1.899354,1.821526,1.60024,1.406521,5.37343,1.649982
